container,Match,Container,Pallet,notes,Created TS
00008178101119541203,TRUE,TRUE,TRUE,,4/12/2021 11:51:28 AM
00008178101119543085,TRUE,TRUE,TRUE,,4/12/2021 11:47:23 AM
00008178101119546802,TRUE,TRUE,TRUE,,4/12/2021 11:37:44 AM
00008178101119547090,TRUE,TRUE,TRUE,,4/12/2021 11:42:39 AM
00008178101119547212,TRUE,TRUE,TRUE,,4/12/2021 11:49:13 AM
00008178101119548035,TRUE,TRUE,TRUE,,4/12/2021 11:52:21 AM
00008178101119548462,TRUE,TRUE,TRUE,,4/12/2021 11:49:44 AM
00008178101119548523,FALSE,FALSE,FALSE,,4/12/2021 11:41:12 AM
00008178101119550106,TRUE,TRUE,TRUE,,4/12/2021 11:53:36 AM
00008178101119554531,TRUE,TRUE,TRUE,,4/12/2021 11:54:38 AM
00008178101119556542,TRUE,TRUE,TRUE,,4/12/2021 11:51:59 AM
00008178101119559376,TRUE,TRUE,TRUE,,4/15/2021 11:05:12 AM
00008178101119560846,TRUE,TRUE,TRUE,,4/15/2021 9:28:58 AM
00008178101119566411,TRUE,TRUE,TRUE,,4/15/2021 9:36:39 AM
00008178101119568316,TRUE,TRUE,TRUE,,4/15/2021 9:39:55 AM
00008178101119570326,TRUE,TRUE,TRUE,,4/15/2021 9:21:15 AM
00008178101119602850,TRUE,TRUE,TRUE,,4/15/2021 9:21:36 AM
00008178101119603468,TRUE,TRUE,TRUE,,4/15/2021 11:02:49 AM
00008178101119616628,TRUE,TRUE,TRUE,,4/15/2021 11:09:26 AM
00008178101119620977,TRUE,TRUE,TRUE,,4/15/2021 11:08:08 AM
00008178101119621059,TRUE,TRUE,TRUE,,4/15/2021 9:37:28 AM
00008178101119631669,TRUE,TRUE,TRUE,,4/15/2021 11:16:03 AM
00008178101119635681,TRUE,TRUE,TRUE,,4/15/2021 9:41:55 AM
00008178101119638576,TRUE,TRUE,TRUE,,4/15/2021 9:35:11 AM
00008178101119638651,TRUE,TRUE,TRUE,,4/15/2021 9:35:52 AM
00008178101119642771,TRUE,TRUE,TRUE,,4/15/2021 9:40:40 AM
00008178101119649251,TRUE,TRUE,TRUE,,4/15/2021 11:08:48 AM
00008178101119649268,TRUE,TRUE,TRUE,,4/15/2021 11:12:48 AM
00008178101119649534,TRUE,TRUE,TRUE,,4/15/2021 11:10:00 AM
00008178101119653999,TRUE,TRUE,TRUE,,4/15/2021 11:06:04 AM
00008178101119654408,TRUE,TRUE,TRUE,,4/16/2021 12:29:42 PM
00008178101119661970,TRUE,TRUE,TRUE,,4/15/2021 9:38:46 AM
00008178101119668795,TRUE,TRUE,TRUE,,4/15/2021 11:17:03 AM
00008178101119670194,TRUE,TRUE,TRUE,,4/15/2021 11:11:56 AM
00008178101119671191,TRUE,FALSE,TRUE,Grease all over top of box,4/15/2021 9:34:31 AM
00008178101119675694,FALSE,FALSE,FALSE,,4/15/2021 11:14:47 AM
00008178101119676486,TRUE,TRUE,TRUE,,4/21/2021 11:45:45 AM
00008178101119680971,TRUE,TRUE,TRUE,,4/20/2021 12:45:41 PM
00008178101119682784,TRUE,TRUE,TRUE,,4/16/2021 12:21:27 PM
00008178101119693346,TRUE,TRUE,TRUE,,4/16/2021 12:33:31 PM
00008178101119705070,TRUE,TRUE,TRUE,,4/16/2021 12:10:19 PM
00008178101119705964,TRUE,TRUE,TRUE,,4/16/2021 12:20:01 PM
00008178101119706121,TRUE,TRUE,TRUE,,4/16/2021 12:16:45 PM
00008178101119706275,TRUE,TRUE,TRUE,,4/16/2021 12:11:57 PM
00008178101119706534,TRUE,TRUE,TRUE,,4/16/2021 12:26:55 PM
00008178101119706763,TRUE,TRUE,TRUE,,4/16/2021 12:35:03 PM
00008178101119706817,TRUE,TRUE,TRUE,,4/16/2021 12:32:51 PM
00008178101119713457,TRUE,TRUE,TRUE,,4/16/2021 12:28:56 PM
00008178101119714867,TRUE,TRUE,TRUE,,4/15/2021 11:06:49 AM
00008178101119715390,TRUE,TRUE,TRUE,,4/15/2021 11:10:39 AM
00008178101119716946,TRUE,TRUE,TRUE,,4/16/2021 12:24:06 PM
00008178101119721100,TRUE,TRUE,TRUE,,4/16/2021 12:09:27 PM
00008178101119723166,TRUE,TRUE,TRUE,,4/16/2021 12:24:48 PM
00008178101119724545,TRUE,TRUE,TRUE,,4/15/2021 9:19:36 AM
00008178101119724590,TRUE,TRUE,TRUE,,4/15/2021 9:20:57 AM
00008178101119724965,TRUE,TRUE,TRUE,,4/15/2021 11:15:21 AM
00008178101119725412,TRUE,TRUE,TRUE,,4/15/2021 11:07:25 AM
00008178101119725757,TRUE,TRUE,TRUE,,4/15/2021 11:01:53 AM
00008178101119736722,TRUE,TRUE,TRUE,,4/16/2021 12:31:25 PM
00008178101119736727,TRUE,TRUE,TRUE,,4/16/2021 12:32:10 PM
00008178101119737804,TRUE,TRUE,TRUE,,4/20/2021 12:51:26 PM
00008178101119738122,TRUE,TRUE,TRUE,,4/16/2021 12:23:03 PM
00008178101119747933,TRUE,TRUE,TRUE,,4/16/2021 12:18:51 PM
00008178101119749142,TRUE,TRUE,TRUE,,4/15/2021 11:13:32 AM
00008178101119749357,TRUE,TRUE,TRUE,,4/15/2021 11:14:09 AM
00008178101119751008,TRUE,TRUE,TRUE,,4/15/2021 11:11:22 AM
00008178101119766576,TRUE,TRUE,TRUE,,4/16/2021 12:14:35 PM
00008178101119766705,TRUE,TRUE,TRUE,,4/16/2021 12:22:15 PM
00008178101119768181,TRUE,TRUE,TRUE,,4/16/2021 12:16:09 PM
00008178101119771013,TRUE,TRUE,TRUE,,4/16/2021 12:28:10 PM
00008178101119773185,TRUE,TRUE,TRUE,,4/16/2021 12:30:41 PM
00008178101119777107,TRUE,TRUE,TRUE,,4/16/2021 12:27:35 PM
00008178101119777220,TRUE,TRUE,TRUE,,4/16/2021 12:35:41 PM
00008178101119778289,TRUE,TRUE,TRUE,,4/16/2021 12:34:17 PM
00008178101119779361,TRUE,TRUE,TRUE,,4/16/2021 12:25:39 PM
00008178101119779545,TRUE,TRUE,TRUE,,4/16/2021 12:15:16 PM
00008178101119780763,TRUE,TRUE,TRUE,,4/16/2021 12:19:29 PM
00008178101119781074,TRUE,TRUE,TRUE,,4/16/2021 12:36:16 PM
00008178101119781968,TRUE,TRUE,TRUE,,4/16/2021 12:26:11 PM
00008178101119782309,TRUE,TRUE,TRUE,,4/16/2021 12:20:47 PM
00008178101119783580,TRUE,TRUE,TRUE,,4/16/2021 12:18:08 PM
00008178101119784945,TRUE,TRUE,TRUE,,4/16/2021 12:37:35 PM
00008178101119785188,TRUE,TRUE,TRUE,,4/16/2021 12:36:58 PM
00008178101119787526,TRUE,TRUE,TRUE,,4/16/2021 12:17:22 PM
00008178101119787540,TRUE,TRUE,TRUE,,4/16/2021 12:13:05 PM
00008178101119794876,TRUE,TRUE,TRUE,,4/20/2021 1:24:37 PM
00008178101119795552,TRUE,TRUE,TRUE,,4/21/2021 12:02:58 PM
00008178101119799154,TRUE,TRUE,TRUE,,4/16/2021 12:13:52 PM
00008178101119804063,TRUE,TRUE,TRUE,,4/21/2021 11:38:06 AM
00008178101119804391,TRUE,TRUE,TRUE,,4/21/2021 11:40:42 AM
00008178101119804766,TRUE,TRUE,TRUE,,4/20/2021 12:41:32 PM
00008178101119806388,TRUE,TRUE,TRUE,,4/20/2021 12:42:46 PM
00008178101119806975,TRUE,TRUE,TRUE,,4/20/2021 12:40:32 PM
00008178101119807088,TRUE,TRUE,TRUE,,4/21/2021 8:03:32 AM
00008178101119807323,TRUE,TRUE,TRUE,,4/20/2021 12:33:18 PM
00008178101119807439,TRUE,TRUE,TRUE,,4/21/2021 8:00:49 AM
00008178101119807446,TRUE,TRUE,TRUE,,4/21/2021 11:37:42 AM
00008178101119807552,TRUE,TRUE,TRUE,,4/21/2021 11:38:55 AM
00008178101119857786,TRUE,TRUE,TRUE,,4/21/2021 11:37:16 AM
00008178101119857809,TRUE,TRUE,TRUE,,4/21/2021 7:59:50 AM
00008178101119857939,TRUE,TRUE,TRUE,,4/21/2021 11:38:31 AM
00008178101119857991,TRUE,TRUE,TRUE,,4/21/2021 8:00:13 AM
00008178101119858103,TRUE,TRUE,TRUE,,4/21/2021 11:39:55 AM
00008178101119858332,TRUE,TRUE,TRUE,,4/21/2021 8:01:44 AM
00008178101119858677,TRUE,TRUE,TRUE,,4/20/2021 12:36:06 PM
00008178101119858844,TRUE,TRUE,TRUE,,4/21/2021 11:41:26 AM
00008178101119859025,TRUE,TRUE,TRUE,,4/21/2021 11:39:16 AM
00008178101119859469,TRUE,TRUE,TRUE,,4/21/2021 11:39:34 AM
00008178101119873014,TRUE,TRUE,TRUE,,4/21/2021 11:40:17 AM
00008178101119873090,TRUE,TRUE,TRUE,,4/21/2021 11:41:05 AM
00008178101119873700,TRUE,TRUE,TRUE,,4/20/2021 12:35:28 PM
00008178101119881736,TRUE,TRUE,TRUE,,4/21/2021 11:49:38 AM
00008178101119881781,TRUE,TRUE,TRUE,,4/21/2021 11:54:38 AM
00008178101119884713,TRUE,TRUE,TRUE,,4/29/2021 11:45:16 AM
00008178101119884720,TRUE,TRUE,TRUE,,4/26/2021 2:33:05 PM
00008178101119884775,TRUE,TRUE,TRUE,,4/27/2021 6:06:22 AM
00008178101119884959,TRUE,TRUE,TRUE,,4/27/2021 2:34:19 PM
00008178101119886137,TRUE,TRUE,TRUE,,4/21/2021 11:44:14 AM
00008178101119886144,TRUE,TRUE,TRUE,,4/21/2021 11:46:37 AM
00008178101119887820,TRUE,TRUE,TRUE,,4/20/2021 12:49:26 PM
00008178101119888384,TRUE,TRUE,TRUE,,4/20/2021 12:48:02 PM
00008178101119889268,TRUE,TRUE,TRUE,,4/20/2021 12:56:08 PM
00008178101119890950,TRUE,TRUE,TRUE,,4/21/2021 8:09:22 AM
00008178101119891971,TRUE,TRUE,TRUE,,4/21/2021 8:10:50 AM
00008178101119895009,TRUE,TRUE,TRUE,,4/21/2021 8:17:40 AM
00008178101119895603,TRUE,TRUE,TRUE,,4/21/2021 8:05:51 AM
00008178101119912515,TRUE,TRUE,TRUE,,4/21/2021 11:48:49 AM
00008178101119921487,TRUE,TRUE,TRUE,,4/20/2021 12:34:50 PM
00008178101119927618,TRUE,TRUE,TRUE,,4/20/2021 12:41:55 PM
00008178101119930649,TRUE,TRUE,TRUE,,4/20/2021 12:40:58 PM
00008178101119942925,TRUE,TRUE,TRUE,,4/21/2021 8:15:44 AM
00008178101119947159,TRUE,TRUE,TRUE,,4/21/2021 8:06:39 AM
00008178101119948538,TRUE,TRUE,TRUE,,4/20/2021 1:19:00 PM
00008178101119948668,TRUE,TRUE,TRUE,,4/21/2021 8:05:05 AM
00008178101119948712,TRUE,TRUE,TRUE,,4/21/2021 11:42:17 AM
00008178101119949184,TRUE,TRUE,TRUE,,4/20/2021 12:43:58 PM
00008178101119949627,TRUE,TRUE,TRUE,,4/20/2021 1:23:27 PM
00008178101119950197,TRUE,TRUE,TRUE,,4/21/2021 8:18:33 AM
00008178101119950203,TRUE,TRUE,TRUE,,4/20/2021 12:57:26 PM
00008178101119950364,TRUE,TRUE,TRUE,,4/21/2021 8:38:46 AM
00008178101119950548,FALSE,TRUE,TRUE,Label is for overnite sleepy sheep size 5 put on size 4 Panda box,4/21/2021 8:36:03 AM
00008178101119950555,FALSE,TRUE,TRUE,Label is for sleepy sheep size 5 put on size 4 Panda box,4/21/2021 8:30:26 AM
00008178101119950562,TRUE,TRUE,TRUE,,4/21/2021 8:27:52 AM
00008178101119950753,TRUE,TRUE,TRUE,,4/21/2021 8:20:41 AM
00008178101119950913,TRUE,TRUE,TRUE,,4/20/2021 1:22:17 PM
00008178101119950920,TRUE,TRUE,TRUE,,4/21/2021 12:03:40 PM
00008178101119951255,TRUE,TRUE,TRUE,,4/21/2021 11:59:48 AM
00008178101119951491,TRUE,TRUE,TRUE,,4/20/2021 1:25:16 PM
00008178101119951507,TRUE,TRUE,TRUE,,4/21/2021 8:23:34 AM
00008178101119951606,TRUE,TRUE,TRUE,,4/20/2021 12:53:51 PM
00008178101119951699,TRUE,TRUE,TRUE,,4/21/2021 8:14:12 AM
00008178101119953556,TRUE,TRUE,TRUE,,4/20/2021 12:53:25 PM
00008178101119954652,TRUE,TRUE,TRUE,,4/21/2021 8:10:04 AM
00008178101119954713,TRUE,TRUE,TRUE,,4/20/2021 12:48:42 PM
00008178101119954751,TRUE,TRUE,TRUE,,4/20/2021 12:50:55 PM
00008178101119954775,TRUE,TRUE,TRUE,,4/21/2021 8:12:41 AM
00008178101119955666,TRUE,TRUE,TRUE,,4/21/2021 8:13:41 AM
00008178101119955871,TRUE,TRUE,TRUE,,4/20/2021 12:33:59 PM
00008178101119956212,TRUE,TRUE,TRUE,,4/20/2021 12:56:49 PM
00008178101119956663,TRUE,TRUE,TRUE,,4/21/2021 8:16:54 AM
00008178101119956816,TRUE,TRUE,TRUE,,4/20/2021 12:58:56 PM
00008178101119957363,TRUE,TRUE,TRUE,,4/21/2021 8:20:04 AM
00008178101119957424,TRUE,TRUE,TRUE,,4/21/2021 8:07:26 AM
00008178101119957530,TRUE,TRUE,TRUE,,4/21/2021 8:11:31 AM
00008178101119957929,TRUE,TRUE,TRUE,,4/20/2021 12:46:38 PM
00008178101119958117,TRUE,TRUE,TRUE,,4/20/2021 12:50:16 PM
00008178101119958339,TRUE,TRUE,TRUE,,4/21/2021 12:04:20 PM
00008178101119958476,TRUE,TRUE,TRUE,,4/20/2021 1:20:43 PM
00008178101119958773,TRUE,TRUE,TRUE,,4/20/2021 1:21:29 PM
00008178101119959480,TRUE,TRUE,TRUE,,4/21/2021 8:22:48 AM
00008178101119960424,TRUE,TRUE,TRUE,,4/21/2021 11:51:04 AM
00008178101119962206,TRUE,TRUE,TRUE,,4/21/2021 12:01:57 PM
00008178101119966150,TRUE,TRUE,TRUE,,4/21/2021 11:58:17 AM
00008178101119966600,TRUE,TRUE,TRUE,,4/21/2021 12:00:34 PM
00008178101119966754,TRUE,TRUE,TRUE,,4/21/2021 11:56:18 AM
00008178101119967386,TRUE,TRUE,TRUE,,4/21/2021 11:56:54 AM
00008178101119976456,TRUE,TRUE,TRUE,,4/21/2021 8:22:15 AM
00008178101119976517,TRUE,TRUE,TRUE,,4/20/2021 1:26:30 PM
00008178101119976708,TRUE,TRUE,TRUE,,4/21/2021 8:19:11 AM
00008178101119976852,TRUE,TRUE,TRUE,,4/20/2021 12:58:19 PM
00008178101119976876,TRUE,TRUE,TRUE,,4/20/2021 1:20:06 PM
00008178101119976975,TRUE,TRUE,TRUE,,4/21/2021 8:08:45 AM
00008178101119977026,TRUE,TRUE,TRUE,,4/20/2021 12:47:16 PM
00008178101119978146,TRUE,TRUE,TRUE,,4/20/2021 12:52:43 PM
00008178101119981153,TRUE,TRUE,TRUE,,4/20/2021 1:25:53 PM
00008178101119981214,TRUE,TRUE,TRUE,,4/21/2021 8:40:03 AM
00008178101119981580,TRUE,TRUE,TRUE,,4/20/2021 12:54:42 PM
00008178101119981610,TRUE,TRUE,TRUE,,4/21/2021 8:15:00 AM
00008178101119981641,TRUE,TRUE,TRUE,,4/20/2021 1:22:50 PM
00008178101119986028,TRUE,TRUE,TRUE,,4/21/2021 8:24:28 AM
00008178101119992289,TRUE,TRUE,TRUE,,4/20/2021 12:44:47 PM
00008178101119993330,TRUE,TRUE,TRUE,,4/21/2021 12:02:32 PM
00008178101119993569,TRUE,TRUE,TRUE,,4/21/2021 8:25:16 AM
00008178101119998113,TRUE,TRUE,TRUE,,4/20/2021 1:24:05 PM
00008178101120003028,TRUE,TRUE,TRUE,,4/20/2021 12:55:24 PM
00008178101120003219,TRUE,TRUE,TRUE,,4/21/2021 8:40:44 AM
00008178101120010590,TRUE,TRUE,TRUE,,4/21/2021 12:01:14 PM
00008178101120014673,TRUE,TRUE,TRUE,,4/27/2021 6:33:59 AM
00008178101120014789,TRUE,TRUE,TRUE,,4/26/2021 2:50:46 PM
00008178101120052378,TRUE,TRUE,TRUE,,4/21/2021 11:57:28 AM
00008178101120053887,TRUE,TRUE,TRUE,,4/21/2021 11:48:05 AM
00008178101120053931,TRUE,TRUE,TRUE,,4/21/2021 11:52:43 AM
00008178101120054242,TRUE,TRUE,TRUE,,4/21/2021 11:51:48 AM
00008178101120064807,TRUE,TRUE,TRUE,,4/21/2021 11:47:24 AM
00008178101120068843,TRUE,TRUE,TRUE,,4/21/2021 11:45:07 AM
00008178101120084119,TRUE,TRUE,TRUE,,4/21/2021 11:50:29 AM
00008178101120109713,TRUE,TRUE,TRUE,,4/29/2021 11:49:49 AM
00008178101120110740,TRUE,TRUE,TRUE,,4/27/2021 2:36:54 PM
00008178101120111488,TRUE,TRUE,TRUE,,4/29/2021 12:02:53 PM
00008178101120120657,TRUE,TRUE,TRUE,,4/21/2021 11:53:59 AM
00008178101120121029,TRUE,TRUE,TRUE,,4/21/2021 11:53:18 AM
00008178101120121562,TRUE,TRUE,TRUE,,4/21/2021 11:55:21 AM
00008178101120153778,TRUE,TRUE,TRUE,,4/27/2021 2:47:40 PM
00008178101120169106,TRUE,TRUE,TRUE,,4/27/2021 6:02:18 AM
00008178101120169229,TRUE,TRUE,TRUE,,4/29/2021 11:38:07 AM
00008178101120170164,TRUE,TRUE,TRUE,,4/26/2021 2:31:31 PM
00008178101120170829,TRUE,TRUE,TRUE,,4/27/2021 2:31:36 PM
00008178101120183270,TRUE,TRUE,TRUE,,4/27/2021 6:30:41 AM
00008178101120183508,TRUE,TRUE,TRUE,,4/27/2021 2:54:23 PM
00008178101120203152,TRUE,TRUE,TRUE,,4/29/2021 12:16:00 PM
00008178101120212697,TRUE,TRUE,TRUE,,4/27/2021 6:03:39 AM
00008178101120214899,TRUE,TRUE,TRUE,,4/26/2021 2:29:18 PM
00008178101120214936,TRUE,TRUE,TRUE,,4/26/2021 2:37:18 PM
00008178101120215445,TRUE,TRUE,TRUE,,4/27/2021 6:08:26 AM
00008178101120226014,TRUE,TRUE,TRUE,,4/26/2021 2:43:10 PM
00008178101120226090,TRUE,TRUE,TRUE,,4/27/2021 6:23:32 AM
00008178101120228339,TRUE,TRUE,TRUE,,4/27/2021 2:37:43 PM
00008178101120228346,TRUE,TRUE,TRUE,,4/27/2021 2:32:18 PM
00008178101120228698,TRUE,TRUE,TRUE,,4/27/2021 2:36:17 PM
00008178101120230790,TRUE,TRUE,TRUE,,4/27/2021 2:43:50 PM
00008178101120231117,TRUE,TRUE,TRUE,,4/27/2021 2:56:03 PM
00008178101120232381,TRUE,TRUE,TRUE,,4/27/2021 2:53:40 PM
00008178101120243356,TRUE,TRUE,TRUE,,4/27/2021 2:43:08 PM
00008178101120250071,TRUE,TRUE,TRUE,,4/29/2021 11:39:11 AM
00008178101120276507,TRUE,TRUE,TRUE,,4/27/2021 6:12:53 AM
00008178101120276514,TRUE,TRUE,TRUE,,4/26/2021 2:51:16 PM
00008178101120276521,TRUE,TRUE,TRUE,,4/27/2021 6:33:20 AM
00008178101120277733,TRUE,TRUE,TRUE,,4/26/2021 2:40:53 PM
00008178101120277764,TRUE,TRUE,TRUE,,4/27/2021 6:09:12 AM
00008178101120277849,TRUE,TRUE,TRUE,,4/27/2021 6:11:17 AM
00008178101120277948,TRUE,TRUE,TRUE,,4/27/2021 6:15:37 AM
00008178101120277955,TRUE,TRUE,TRUE,,4/27/2021 6:27:40 AM
00008178101120277986,TRUE,TRUE,TRUE,,4/26/2021 2:37:58 PM
00008178101120278242,TRUE,TRUE,TRUE,,4/26/2021 2:47:38 PM
00008178101120296567,TRUE,TRUE,TRUE,,4/26/2021 2:28:08 PM
00008178101120296635,TRUE,TRUE,TRUE,,4/27/2021 6:04:26 AM
00008178101120298844,TRUE,TRUE,TRUE,,4/26/2021 2:33:42 PM
00008178101120300288,TRUE,TRUE,TRUE,,4/26/2021 2:36:04 PM
00008178101120300707,TRUE,TRUE,TRUE,,4/26/2021 2:28:42 PM
00008178101120304422,TRUE,TRUE,TRUE,,4/27/2021 2:48:43 PM
00008178101120304736,TRUE,TRUE,TRUE,,4/27/2021 2:49:05 PM
00008178101120305801,TRUE,TRUE,TRUE,,4/29/2021 11:44:25 AM
00008178101120306488,TRUE,TRUE,TRUE,,4/29/2021 11:43:00 AM
00008178101120311666,TRUE,TRUE,TRUE,,4/27/2021 2:49:47 PM
00008178101120312052,TRUE,TRUE,TRUE,,4/27/2021 2:35:07 PM
00008178101120314537,TRUE,TRUE,TRUE,,4/27/2021 2:41:35 PM
00008178101120314629,TRUE,TRUE,TRUE,,4/27/2021 2:51:29 PM
00008178101120314810,TRUE,TRUE,TRUE,,5/3/2021 10:48:24 AM
00008178101120315046,TRUE,TRUE,TRUE,,4/27/2021 2:50:40 PM
00008178101120315107,TRUE,TRUE,TRUE,,4/27/2021 2:46:21 PM
00008178101120315305,TRUE,TRUE,TRUE,,4/30/2021 9:16:15 AM
00008178101120315794,TRUE,TRUE,TRUE,,4/26/2021 2:36:43 PM
00008178101120333316,TRUE,TRUE,TRUE,,4/29/2021 12:04:30 PM
00008178101120334153,TRUE,TRUE,TRUE,,4/27/2021 2:47:03 PM
00008178101120334207,TRUE,TRUE,TRUE,,4/27/2021 6:25:16 AM
00008178101120334276,TRUE,TRUE,TRUE,,4/26/2021 2:39:33 PM
00008178101120334290,TRUE,TRUE,TRUE,,4/27/2021 2:42:48 PM
00008178101120334399,TRUE,TRUE,TRUE,,4/27/2021 6:13:40 AM
00008178101120334429,TRUE,TRUE,TRUE,,4/26/2021 2:44:32 PM
00008178101120337734,TRUE,TRUE,TRUE,,4/29/2021 12:13:17 PM
00008178101120346941,TRUE,TRUE,TRUE,,4/27/2021 6:31:24 AM
00008178101120347115,TRUE,TRUE,TRUE,,4/26/2021 2:49:32 PM
00008178101120364655,TRUE,TRUE,TRUE,,4/26/2021 2:43:52 PM
00008178101120365737,TRUE,TRUE,TRUE,,4/27/2021 6:24:21 AM
00008178101120373671,TRUE,TRUE,TRUE,,4/27/2021 6:14:56 AM
00008178101120373688,TRUE,TRUE,TRUE,,4/27/2021 6:03:00 AM
00008178101120373824,TRUE,TRUE,TRUE,,4/26/2021 2:41:39 PM
00008178101120379444,TRUE,TRUE,TRUE,,4/29/2021 12:06:23 PM
00008178101120380471,TRUE,TRUE,TRUE,,4/29/2021 12:14:46 PM
00008178101120380839,TRUE,TRUE,TRUE,,4/29/2021 12:05:22 PM
00008178101120381829,TRUE,TRUE,TRUE,,4/29/2021 12:01:06 PM
00008178101120384615,TRUE,TRUE,TRUE,,4/29/2021 12:17:45 PM
00008178101120389641,FALSE,FALSE,FALSE,,4/26/2021 2:29:49 PM
00008178101120393440,TRUE,TRUE,TRUE,,4/29/2021 12:09:16 PM
00008178101120395147,TRUE,TRUE,TRUE,,4/29/2021 12:11:59 PM
00008178101120396236,TRUE,TRUE,TRUE,,4/29/2021 11:41:47 AM
00008178101120396250,TRUE,TRUE,TRUE,,4/29/2021 12:18:28 PM
00008178101120397479,TRUE,TRUE,TRUE,,4/26/2021 2:40:12 PM
00008178101120401251,TRUE,TRUE,TRUE,,4/29/2021 12:08:03 PM
00008178101120401954,TRUE,TRUE,TRUE,,4/29/2021 12:20:24 PM
00008178101120402203,TRUE,TRUE,TRUE,,4/29/2021 12:11:15 PM
00008178101120416941,TRUE,TRUE,TRUE,,4/26/2021 2:50:06 PM
00008178101120419935,TRUE,TRUE,TRUE,,4/27/2021 2:55:24 PM
00008178101120430459,TRUE,TRUE,TRUE,,4/29/2021 11:42:09 AM
00008178101120433412,TRUE,TRUE,TRUE,,4/27/2021 2:41:51 PM
00008178101120433566,TRUE,TRUE,TRUE,,4/27/2021 2:33:08 PM
00008178101120435799,TRUE,TRUE,TRUE,,4/29/2021 11:38:25 AM
00008178101120436147,TRUE,TRUE,TRUE,,4/27/2021 2:44:12 PM
00008178101120436352,TRUE,TRUE,TRUE,,4/27/2021 2:38:39 PM
00008178101120439704,TRUE,TRUE,TRUE,,4/27/2021 2:33:28 PM
00008178101120452819,TRUE,TRUE,TRUE,,4/27/2021 6:22:46 AM
00008178101120461170,TRUE,TRUE,TRUE,,4/26/2021 2:26:55 PM
00008178101120463402,TRUE,TRUE,TRUE,,4/27/2021 6:05:12 AM
00008178101120464072,TRUE,TRUE,TRUE,,4/26/2021 2:26:37 PM
00008178101120465093,TRUE,TRUE,TRUE,,4/26/2021 2:27:23 PM
00008178101120469831,TRUE,TRUE,TRUE,,4/26/2021 2:26:17 PM
00008178101120470387,TRUE,TRUE,TRUE,,4/29/2021 12:03:48 PM
00008178101120472688,TRUE,TRUE,TRUE,,4/29/2021 12:20:53 PM
00008178101120480447,TRUE,TRUE,TRUE,,4/27/2021 2:44:57 PM
00008178101120480713,TRUE,TRUE,TRUE,,4/27/2021 2:39:49 PM
00008178101120497124,TRUE,TRUE,TRUE,,4/29/2021 12:19:48 PM
00008178101120501746,TRUE,TRUE,TRUE,,4/29/2021 11:51:23 AM
00008178101120510205,TRUE,TRUE,TRUE,,4/29/2021 11:53:11 AM
00008178101120514593,TRUE,TRUE,TRUE,,4/29/2021 12:01:49 PM
00008178101120518348,TRUE,TRUE,TRUE,,4/30/2021 9:06:57 AM
00008178101120518782,TRUE,TRUE,TRUE,,4/29/2021 12:10:06 PM
00008178101120522567,TRUE,TRUE,TRUE,,4/29/2021 12:15:25 PM
00008178101120526268,TRUE,TRUE,TRUE,,4/27/2021 2:45:40 PM
00008178101120526275,TRUE,TRUE,TRUE,,4/27/2021 2:52:12 PM
00008178101120527470,TRUE,TRUE,TRUE,,4/27/2021 2:40:46 PM
00008178101120527616,TRUE,TRUE,TRUE,,4/27/2021 2:30:47 PM
00008178101120528002,TRUE,TRUE,TRUE,,4/27/2021 6:07:04 AM
00008178101120528026,TRUE,TRUE,TRUE,,4/26/2021 2:34:23 PM
00008178101120528200,TRUE,TRUE,TRUE,,4/27/2021 6:01:20 AM
00008178101120528422,TRUE,TRUE,TRUE,,4/27/2021 6:09:49 AM
00008178101120528446,TRUE,TRUE,TRUE,,4/26/2021 2:38:37 PM
00008178101120528460,TRUE,TRUE,TRUE,,4/26/2021 2:32:09 PM
00008178101120531316,TRUE,TRUE,TRUE,,4/27/2021 2:52:52 PM
00008178101120532542,TRUE,TRUE,TRUE,,4/27/2021 6:32:13 AM
00008178101120532573,TRUE,TRUE,TRUE,,4/27/2021 6:29:57 AM
00008178101120533990,TRUE,TRUE,TRUE,,4/27/2021 2:54:45 PM
00008178101120534966,TRUE,TRUE,TRUE,,4/29/2021 12:02:01 PM
00008178101120536274,TRUE,TRUE,TRUE,,4/26/2021 2:48:59 PM
00008178101120536281,TRUE,TRUE,TRUE,,4/26/2021 2:46:55 PM
00008178101120536397,TRUE,TRUE,TRUE,,4/26/2021 2:42:23 PM
00008178101120538087,TRUE,TRUE,TRUE,,4/27/2021 6:12:14 AM
00008178101120538612,TRUE,TRUE,TRUE,,4/27/2021 6:28:24 AM
00008178101120538780,TRUE,TRUE,TRUE,,4/27/2021 6:29:25 AM
00008178101120541612,TRUE,TRUE,TRUE,,4/27/2021 6:26:56 AM
00008178101120541889,TRUE,TRUE,TRUE,,4/27/2021 6:17:06 AM
00008178101120543340,TRUE,TRUE,TRUE,,4/27/2021 6:07:46 AM
00008178101120543364,TRUE,TRUE,TRUE,,4/27/2021 6:10:32 AM
00008178101120543951,TRUE,TRUE,TRUE,,4/29/2021 11:50:24 AM
00008178101120544804,TRUE,TRUE,TRUE,,4/27/2021 6:16:18 AM
00008178101120554292,TRUE,TRUE,TRUE,,4/29/2021 11:42:26 AM
00008178101120554384,TRUE,TRUE,TRUE,,4/30/2021 9:02:32 AM
00008178101120555800,TRUE,TRUE,TRUE,,4/29/2021 11:49:06 AM
